disturbed?,coastal?,classification,population,ID,leaf_weight_g,leaf_area,lflength,SLA,avg_fruit_length,plant_height,# flowers,# fruits,reproductive_effort,E_cicutarium,E_brachycarpum,E. malacoides,E_botrys,E_moschatum,other_Erodium,Erodium_total,grass ,forb,shrub,total,soil_wet_weight,soil_dry_weight,soil_water_content,OM,ENR,P1,HCO3_P,PH,K,MG,CA,NA,BUFFER_PH,H,CEC,K_PCT,MG_PCT,CA_PCT,H_PCT,NA_PCT,S
undisturbed,coastal,reserve - grassland,Sedgwick oak meadow,SOM15,0.00435,105,30.8,24137.93103,3.7,4.5,3,2,5,0.30,0.00,0.00,0.00,0.00,0.00,0.30,0.10,0.20,0.00,0.60,121.87,118.94,2.93,3.1,91.8,31.0,32.0,6.9,324.6,1694.0,1124.0,15.2,,0.3,20.7,4.0,67.1,27.0,1.5,0.3,8.1
disturbed,coastal,reserve - grassland,Sedgwick oak meadow,SOM16,0.00349,84.4,24.9,24183.38109,2.4,2.1,0,2,2,0.05,0.00,0.00,0.00,0.00,0.00,0.05,0.15,0.20,0.00,0.40,78.74,78.55,0.19,4.7,123.0,35.0,30.0,6.7,176.5,845.8,900.2,11.5,,0.6,12.5,3.6,55.6,35.9,4.5,0.4,2.3
undisturbed,coastal,reserve - grassland,Sedgwick oak meadow,SOM17,0.01059,211.5,49.3,19971.67139,3.8,5.9,7,10,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.30,167.15,161.85,5.3,2.8,85.2,42.9,40.9,7.1,329.9,1426.0,959.6,15.1,,0.0,17.4,4.8,67.3,27.5,0.0,0.4,5.4
undisturbed,coastal,reserve - grassland,Sedgwick oak meadow,SOM18,0.00232,61.9,20.9,26681.03448,3.3,4.3,0,2,2,0.30,0.00,0.00,0.00,0.00,0.00,0.30,0.20,0.10,0.00,0.60,128.03,123.62,4.41,3.8,105.4,44.0,36.2,6.9,208.1,965.3,792.6,12.6,,0.2,12.7,4.2,62.7,31.2,1.5,0.4,2.0
undisturbed,coastal,reserve - grassland,Sedgwick oak meadow,SOM19,0.00289,91.3,31.9,31591.6955,3.9,5.3,2,1,3,0.50,0.00,0.00,0.00,0.00,0.00,0.50,0.05,0.10,0.00,0.65,82.92,82.04,0.88,4.2,114.8,32.5,20.8,6.7,133.2,629.0,601.8,9.5,,0.4,9.0,3.8,57.7,33.5,4.5,0.5,5.9
disturbed,coastal,reserve - grassland,Sedgwick oak meadow,SOM2,0.006,126.7,35.8,21116.66667,3.3,5.7,7,5,12,0.30,0.00,0.00,0.00,0.00,0.00,0.30,0.10,0.10,0.00,0.50,98.67,96.99,1.68,2.6,81.2,34.8,32.9,6.7,331.8,1429.0,1336.0,15.7,,0.9,20.2,4.2,58.0,32.9,4.5,0.3,6.1
disturbed,coastal,reserve - grassland,Sedgwick oak meadow,SOM20,0.00293,106.6,34.1,36382.25256,3.3,4.3,2,1,3,0.40,0.00,0.00,0.00,0.00,0.00,0.40,0.10,0.00,0.00,0.50,126.76,122.11,4.65,3.6,101.8,30.8,34.8,6.9,213.8,1182.0,763.4,13.5,,0.2,14.4,3.8,67.7,26.5,1.5,0.4,6.3
disturbed,coastal,reserve - grassland,Sedgwick oak meadow,SOM3,0.00629,149.8,32.2,23815.58029,3.45,6.5,8,3,11,0.30,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.10,0.00,0.40,86.61,86,0.61,3.6,102.2,48.4,34.8,6.5,246.4,1184.0,1117.0,13.8,6.8,1.3,17.3,3.6,56.3,32.2,7.5,0.3,7.3
undisturbed,coastal,reserve - grassland,Sedgwick oak meadow,SOM4,0.0096,183.5,39.9,19114.58333,3.666666667,5.9,6,5,11,0.05,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.10,106.77,105.6,1.17,3.8,105.4,30.0,26.0,6.8,320.9,1438.0,1208.0,14.7,,0.6,19.3,4.2,61.2,31.2,3.0,0.3,6.2
disturbed,coastal,reserve - grassland,Sedgwick oak meadow,SOM5,0.00545,128.8,45.1,23633.02752,3.6,6.5,4,3,7,0.05,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.45,0.00,0.50,97.8,94.18,3.62,4.0,109.4,42.0,30.0,6.9,247.1,1243.0,945.9,12.4,,0.2,15.9,4.0,64.4,29.8,1.5,0.3,5.2
disturbed,coastal,reserve - grassland,Sedgwick oak meadow,SOM6,0.00563,136.6,44.1,24262.87744,3.1,4.9,2,1,3,0.30,0.00,0.00,0.00,0.00,0.00,0.30,0.20,0.30,0.00,0.80,70.4,70.16,0.24,,,,,,,,,,,,,,,,,,
disturbed,coastal,reserve - grassland,Sedgwick oak meadow,SOM7,0.00289,75.7,32.0,26193.77163,3.3,3.1,1,1,2,0.30,0.00,0.00,0.00,0.00,0.00,0.30,0.05,0.15,0.00,0.50,108.77,104.42,4.35,3.8,106.4,42.5,26.4,7.1,374.3,1751.0,1191.0,15.9,,0.0,21.4,4.5,67.4,27.8,0.0,0.3,2.3
undisturbed,coastal,reserve - grassland,Sedgwick oak meadow,SOM8,0.00458,99.5,32.5,21724.89083,3.55,5.4,3,3,6,0.30,0.00,0.00,0.00,0.00,0.00,0.30,0.50,0.05,0.00,0.85,117.82,115.55,2.27,3.8,105.6,30.0,30.0,7.1,306.4,1583.0,1006.0,16.6,,0.0,18.9,4.1,68.9,26.6,0.0,0.4,6.6
undisturbed,coastal,reserve - grassland,Sedgwick oak meadow,SOM9,0.00365,111,33.3,30410.9589,2.9,4.5,0,1,1,0.20,0.00,0.00,0.00,0.00,0.00,0.20,0.10,0.50,0.00,0.80,87.75,86.6,1.15,3.5,100.2,44.7,34.0,7.0,326.5,1505.0,1074.0,14.2,,0.0,18.6,4.5,66.4,28.8,0.0,0.3,5.9
disturbed,inland,burn,Sand Ridge burn,SR B1,0.04015,718.7,90.0,17900.3736,4.1,28.6,19,31,50,0.20,0.00,0.00,0.00,0.00,0.00,0.20,0.10,0.70,0.00,1.00,370.02,358.42,11.6,,,,,,,,,,,,,,,,,,
disturbed,inland,burn,Sand Ridge burn,SR B10,0.05409,905.2,107.2,16735.07118,4.433333333,31.6,59,43,102,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,264.21,262.45,1.76,,,,,,,,,,,,,,,,,,
disturbed,inland,burn,Sand Ridge burn,SR B11,0.01219,337.4,62.6,27678.42494,4.133333333,20.6,12,11,23,0.90,0.00,0.00,0.00,0.00,0.00,0.90,0.10,0.00,0.00,1.00,293.41,287.96,5.45,,,,,,,,,,,,,,,,,,
undisturbed,inland,burn,Sand Ridge burn,SR B12,0.03151,774.9,91.9,24592.19295,4.533333333,22.6,52,26,78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.15,0.00,0.20,366.57,362.32,4.25,,,,,,,,,,,,,,,,,,
disturbed,inland,burn,Sand Ridge burn,SR B13,0.0156,436.7,67.2,27993.58974,4.433333333,20.3,6,10,16,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,264.64,252.54,12.1,,,,,,,,,,,,,,,,,,
disturbed,inland,burn,Sand Ridge burn,SR B14,0.03141,714.7,108.8,22753.90003,4.566666667,26.2,32,35,67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.35,0.00,0.70,326.22,319.85,6.37,,,,,,,,,,,,,,,,,,
disturbed,inland,burn,Sand Ridge burn,SR B15,0.00289,106.4,22.5,36816.609,4.1,9.9,8,2,10,0.30,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.10,0.00,0.40,255.42,252.47,2.95,,,,,,,,,,,,,,,,,,
undisturbed,inland,burn,Sand Ridge burn,SR B2,0.01365,343.4,68.4,25157.50916,3.433333333,22.7,42,28,70,0.20,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.80,0.00,1.00,390.15,382.42,7.73,,,,,,,,,,,,,,,,,,
disturbed,inland,burn,Sand Ridge burn,SR B3,0.0244,493.3,94.4,20217.21311,4.266666667,24.9,22,18,40,0.20,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.80,0.00,1.00,224.47,218.58,5.89,,,,,,,,,,,,,,,,,,
disturbed,inland,burn,Sand Ridge burn,SR B4,0.03248,781.3,100.3,24054.80296,4.466666667,22.9,23,39,62,0.30,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.45,0.00,0.75,323.93,313.38,10.55,,,,,,,,,,,,,,,,,,
undisturbed,inland,burn,Sand Ridge burn,SR B5,0.05482,1460.5,145.3,26641.73659,4.7,48.6,83,74,157,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.30,293.08,287.17,5.91,,,,,,,,,,,,,,,,,,
undisturbed,inland,burn,Sand Ridge burn,SR B6,0.04287,900.5,127.6,21005.36506,4.833333333,171.5,96,70,166,0.30,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.60,0.00,0.90,289,285.4,3.6,,,,,,,,,,,,,,,,,,
disturbed,inland,burn,Sand Ridge burn,SR B7,0.06603,1301.4,133.4,19709.22308,4.266666667,27.3,24,23,47,0.20,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.00,0.40,319.16,314.97,4.19,,,,,,,,,,,,,,,,,,
disturbed,inland,burn,Sand Ridge burn,SR B8,0.01173,293.7,67.5,25038.36317,3.866666667,14.8,7,5,12,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,358.62,346.8,11.82,,,,,,,,,,,,,,,,,,
disturbed,inland,burn,Sand Ridge burn,SR B9,0.02694,596.1,76.8,22126.94878,4.533333333,27.5,16,23,39,0.80,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.80,346.09,343.69,2.4,,,,,,,,,,,,,,,,,,
disturbed,inland,reserve - grassland,Sand Ridge grassland,SR G1,0.00209,82.5,31.2,39473.68421,3.7,12.1,2,1,3,0.20,0.00,0.00,0.30,0.00,0.30,0.50,0.05,0.00,0.00,0.55,326.2,324.32,1.88,1.3,56.2,14.1,10.4,7.0,101.0,100.4,821.2,13.2,,0.0,5.2,4.9,15.8,78.2,0.0,1.1,3.6
undisturbed,inland,reserve - grassland,Sand Ridge grassland,SR G10,,,,,4.2,10.6,3,1,4,0.10,0.00,0.00,0.00,0.00,0.00,0.10,0.40,0.00,0.00,0.50,443.62,443.11,0.51,1.5,59.8,24.9,32.3,6.8,77.5,89.2,754.7,11.5,,0.1,4.9,4.0,15.0,76.9,3.0,1.0,8.9
undisturbed,inland,reserve - grassland,Sand Ridge grassland,SR G11,0.004,121.3,37.8,30325,3.75,9.7,2,1,3,0.60,0.00,0.00,0.00,0.00,0.00,0.60,0.35,0.00,0.00,0.95,290.44,289.8,0.64,1.3,56.4,26.6,24.9,6.6,93.9,102.4,766.3,11.6,,0.3,5.3,4.6,16.0,72.5,6.0,1.0,3.8
undisturbed,inland,reserve - grassland,Sand Ridge grassland,SR G12,0.0044,131.8,41.3,29954.54545,4.05,11.3,8,2,10,0.35,0.00,0.00,0.10,0.00,0.10,0.45,0.05,0.00,0.00,0.50,332.61,333.24,0,1.0,50.6,19.0,8.0,6.7,61.0,85.5,687.9,12.6,,0.2,4.6,3.4,15.4,75.4,4.5,1.2,2.2
undisturbed,inland,reserve - grassland,Sand Ridge grassland,SR G13,0.00229,,,,3.4,15.8,2,1,3,0.15,0.00,0.00,0.00,0.00,0.00,0.15,0.85,0.00,0.00,1.00,345.19,344.44,0.75,1.4,58.6,14.1,18.5,6.8,111.1,105.7,681.7,10.1,,0.1,4.7,6.0,18.3,71.7,3.0,0.9,2.3
undisturbed,inland,reserve - grassland,Sand Ridge grassland,SR G14,,55.3,18.9,,4.466666667,12.7,4,5,9,0.40,0.00,0.00,0.00,0.00,0.00,0.40,0.20,0.00,0.00,0.60,432.24,432.19,0.05,,,,,,,,,,,,,,,,,,
disturbed,inland,reserve - grassland,Sand Ridge grassland,SR G15,0.00464,199.3,38.0,42952.58621,3.3,9.2,1,1,2,0.15,0.00,0.00,0.05,0.00,0.05,0.20,0.50,0.00,0.00,0.70,323.69,319.89,3.8,1.1,51.8,24.5,18.1,6.8,109.4,119.3,902.8,12.8,,0.2,6.0,4.7,16.3,75.1,3.0,0.9,1.3
undisturbed,inland,reserve - grassland,Sand Ridge grassland,SR G2,0.02261,541.7,75.0,23958.42548,3.9,13.2,16,17,33,0.50,0.00,0.00,0.10,0.00,0.10,0.60,0.00,0.00,0.00,0.60,404.94,405.09,0,1.1,51.4,12.9,10.0,6.8,67.9,105.8,862.7,19.8,,0.2,5.6,3.1,15.5,76.8,3.0,1.5,11.0
disturbed,inland,reserve - grassland,Sand Ridge grassland,SR G3,0.00309,35.7,29.0,11553.39806,3.9,6.7,1,1,2,0.30,0.00,0.00,0.00,0.00,0.00,0.30,0.10,0.00,0.00,0.40,403.84,401.91,1.93,1.1,51.0,18.6,12.1,7.3,87.4,87.4,774.8,17.1,,0.0,4.9,4.6,14.7,79.2,0.0,1.5,5.0
disturbed,inland,reserve - grassland,Sand Ridge grassland,SR G4,0.00466,130.4,33.3,27982.83262,3.8,11.5,2,3,5,0.90,0.00,0.00,0.00,0.00,0.00,0.90,0.10,0.00,0.00,1.00,324.82,325.48,0,,,,,,,,,,,,,,,,,,
disturbed,inland,reserve - grassland,Sand Ridge grassland,SR G5,0.01029,277,48.6,26919.33916,3.9,19.1,2,3,5,0.60,0.00,0.00,0.00,0.00,0.00,0.60,0.40,0.00,0.00,1.00,349.18,348.71,0.47,1.6,62.0,12.7,14.6,6.8,37.1,69.1,553.1,14.7,,0.1,3.6,2.6,15.8,76.8,3.0,1.8,6.6
disturbed,inland,reserve - grassland,Sand Ridge grassland,SR G6,0.0007,28.1,14.7,40142.85714,3.8,7.1,1,1,2,0.75,0.00,0.00,0.00,0.00,0.00,0.75,0.20,0.00,0.00,0.95,360.2,358.86,1.34,1.1,52.8,16.1,12.8,6.7,73.9,81.0,630.1,10.8,,0.2,4.2,4.5,15.7,74.2,4.5,1.1,2.4
disturbed,inland,reserve - grassland,Sand Ridge grassland,SR G7,0.00532,141.6,29.9,26616.54135,3.7,9.7,4,3,7,0.50,0.00,0.00,0.00,0.00,0.00,0.50,0.10,0.00,0.00,0.60,448.57,446.48,2.09,0.9,48.4,14.4,12.6,6.9,59.2,83.3,634.7,10.3,,0.1,4.1,3.7,16.7,77.1,1.5,1.1,1.4
undisturbed,inland,reserve - grassland,Sand Ridge grassland,SR G8,,,,,3.3,9.8,1,1,2,0.40,0.00,0.00,0.00,0.00,0.00,0.40,0.30,0.30,0.00,1.00,366.51,364.8,1.71,1.6,61.4,22.0,26.0,6.6,69.6,77.0,595.1,13.8,,0.2,4.1,4.4,15.5,72.7,6.0,1.5,2.3
undisturbed,inland,reserve - grassland,Sand Ridge grassland,SR G9,0.00545,108.4,24.4,19889.90826,4,9.8,6,8,14,0.03,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.20,0.00,0.23,399.14,393.97,5.17,1.2,53.2,16.3,10.7,7.2,43.0,93.5,778.2,16.6,,0.0,4.8,2.3,15.9,80.3,0.0,1.5,3.6
disturbed,coastal,roadside,Sedgwick telescope road,ST1,0.00172,33.4,14.8,19418.60465,2.9,2.5,1,1,2,,,,,,,,,,,,93.52,90.25,3.27,,,,,,,,,,,,,,,,,,
disturbed,coastal,roadside,Sedgwick telescope road,ST10,0.00877,202.2,47.8,23055.87229,3.55,9.5,3,2,5,0.30,0.00,0.00,0.00,0.00,0.00,0.30,0.60,0.00,0.00,0.90,132.37,123.33,9.04,,,,,,,,,,,,,,,,,,
disturbed,coastal,roadside,Sedgwick telescope road,ST2,0.00527,102.8,33.0,19506.64137,3.4,3.5,3,1,4,,,,,,,,,,,,135.57,125.33,10.24,,,,,,,,,,,,,,,,,,
disturbed,coastal,roadside,Sedgwick telescope road,ST3,0.00372,69.7,27.7,18736.55914,3.7,3.2,2,2,4,,,,,,,,,,,,48.53,42.5,6.03,,,,,,,,,,,,,,,,,,
disturbed,coastal,roadside,Sedgwick telescope road,ST4,0.00575,200.5,33.6,34869.56522,,4.1,4,1,5,0.50,0.00,0.00,0.00,0.00,0.00,0.50,0.05,0.00,0.00,0.55,63.16,62.75,0.41,,,,,,,,,,,,,,,,,,
disturbed,coastal,roadside,Sedgwick telescope road,ST5,0.00189,43.9,17.4,23227.51323,3.6,4.8,2,1,3,0.10,0.00,0.00,0.00,0.00,0.00,0.10,0.30,0.00,0.00,0.40,71.7,70.44,1.26,,,,,,,,,,,,,,,,,,
undisturbed,coastal,roadside,Sedgwick telescope road,ST6,0.00225,41.3,24.6,18355.55556,3,3,1,1,2,0.65,0.00,0.00,0.00,0.00,0.00,0.65,0.15,0.00,0.00,0.80,120.1,115.43,4.67,,,,,,,,,,,,,,,,,,
disturbed,coastal,roadside,Sedgwick telescope road,ST7,0.00258,54.4,26.2,21085.27132,3.7,4.3,3,1,4,0.30,0.00,0.00,0.00,0.00,0.00,0.30,0.60,0.00,0.00,0.90,37.38,38.75,0,,,,,,,,,,,,,,,,,,
undisturbed,coastal,roadside,Sedgwick telescope road,ST8,,,,,3.5,5.6,1,1,2,0.50,0.00,0.00,0.00,0.00,0.00,0.50,0.10,0.00,0.00,0.60,89.02,85.89,3.13,,,,,,,,,,,,,,,,,,
disturbed,coastal,roadside,Sedgwick telescope road,ST9,0.00247,51.2,25.5,20728.74494,3.5,4,1,1,2,0.55,0.00,0.00,0.00,0.00,0.00,0.55,0.15,0.00,0.00,0.70,110.42,85,25.42,,,,,,,,,,,,,,,,,,
disturbed,coastal,roadside,UCI,UCI1,0.00252,56.4,17.1,22380.95238,3.1,5.1,3,2,5,0.40,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.40,133.81,131.18,2.63,3.8,105.6,60.3,42.3,7.7,415.8,608.9,1716.0,344.8,,0.0,16.1,6.6,31.0,53.1,0.0,9.3,3.6
disturbed,coastal,roadside,UCI,UCI10,0.00166,43.6,14.5,26265.06024,3.1,3.9,5,3,8,0.15,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.30,0.00,0.45,195.15,188.07,7.08,2.2,73.4,30.9,30.4,7.5,356.9,541.3,1643.0,215.6,,0.0,14.5,6.3,30.7,56.5,0.0,6.5,3.7
undisturbed,coastal,roadside,UCI,UCI11,0.00135,28.2,9.8,20888.88889,3.1,2.9,1,2,3,0.30,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.15,0.00,0.45,131.8,128.83,2.97,2.7,83.6,38.2,52.5,7.2,391.4,578.2,1689.0,223.7,,0.0,15.2,6.6,31.4,55.6,0.0,6.4,3.7
disturbed,coastal,roadside,UCI,UCI12,0.00249,48,21.6,19277.10843,,3.3,2,2,4,0.50,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.15,0.00,0.65,176.05,169.2,6.85,,,,,,,,,,,,,,,,,,
disturbed,coastal,roadside,UCI,UCI13,0.00133,40.1,16.7,30150.37594,3.45,4.1,3,3,6,0.20,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.40,0.00,0.60,143.62,139.73,3.89,,,,,,,,,,,,,,,,,,
disturbed,coastal,roadside,UCI,UCI14,0.00086,15.1,8.3,17558.13953,,3.8,2,1,3,0.15,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.00,0.30,191.28,185.1,6.18,,,,,,,,,,,,,,,,,,
disturbed,coastal,roadside,UCI,UCI15,0.01785,431.3,61.5,24162.46499,3.566666667,12.9,4,10,14,0.30,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.15,0.00,0.45,184.15,171.76,12.39,,,,,,,,,,,,,,,,,,
disturbed,coastal,roadside,UCI,UCI16,0.00259,63.1,19.9,24362.93436,,3.5,3,1,4,0.20,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.50,0.00,0.70,215.86,204.82,11.04,2.1,72.8,8.7,34.2,7.6,251.2,594.6,1769.0,339.0,,0.0,15.8,4.1,30.9,55.8,0.0,9.3,1.9
disturbed,coastal,roadside,UCI,UCI17,0.00704,131.6,28.4,18693.18182,3.25,5.2,9,4,13,0.15,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.00,0.30,216.43,205.96,10.47,3.0,90.2,28.6,46.5,7.3,475.2,637.7,1804.0,188.7,,0.0,16.3,7.5,32.2,55.3,0.0,5.0,2.5
disturbed,coastal,roadside,UCI,UCI18,,,,,2.6,4.7,3,2,5,0.25,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.25,0.00,0.50,174.32,167.93,6.39,3.1,92.4,34.7,64.6,7.3,464.8,652.5,1848.0,298.1,,0.0,17.1,7.0,31.4,54.0,0.0,7.6,6.4
disturbed,coastal,roadside,UCI,UCI19,0.00505,97.6,28.6,19326.73267,2.7,4.4,2,1,3,0.45,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.15,0.00,0.60,118.45,108.68,9.77,2.9,87.8,26.6,26.7,7.7,449.8,654.3,1840.0,385.1,,0.0,17.4,6.6,30.9,52.8,0.0,9.6,3.3
undisturbed,coastal,roadside,UCI,UCI2,0.00138,44.2,12.9,32028.98551,3.1,5.8,3,2,5,0.55,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.00,0.00,0.55,105.25,102.31,2.94,3.6,101.6,36.9,32.0,7.4,243.5,422.6,1172.0,344.5,,0.0,11.4,5.4,30.4,51.1,0.0,13.1,3.9
disturbed,coastal,roadside,UCI,UCI20,0.00486,100.4,26.1,20658.43621,3.4,4.2,2,1,3,0.60,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.60,179.31,172.19,7.12,2.9,88.2,28.0,38.3,7.3,317.4,575.0,1502.0,213.8,,0.0,14.0,5.8,33.9,53.7,0.0,6.7,4.1
disturbed,coastal,roadside,UCI,UCI3,0.00358,71.6,24.4,20000,3.2,4.2,3,2,5,0.30,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.25,0.00,0.55,129.75,125.54,4.21,3.6,102.8,26.8,50.7,7.5,306.0,588.2,1618.0,285.9,,0.0,14.9,5.2,32.4,54.1,0.0,8.3,6.5
disturbed,coastal,roadside,UCI,UCI4,0.00276,62.6,22.6,22681.15942,3,3,2,1,3,0.20,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.60,0.00,0.80,216.65,202.27,14.38,,,,,,,,,,,,,,,,,,
disturbed,coastal,roadside,UCI,UCI5,0.0032,85.9,24.2,26843.75,2.2,5.8,4,2,6,0.35,0.00,0.00,0.00,0.00,0.00,0.35,0.05,0.35,0.00,0.75,166.7,162.45,4.25,,,,,,,,,,,,,,,,,,
disturbed,coastal,roadside,UCI,UCI6,0.0028,56.3,18.1,20107.14286,3.5,7.9,4,2,6,0.15,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.60,0.00,0.75,150.25,142.76,7.49,3.0,90.6,34.8,60.5,7.4,335.3,494.6,1412.0,350.3,,0.0,13.5,6.4,30.1,52.2,0.0,11.3,4.0
disturbed,coastal,roadside,UCI,UCI7,0.00639,131.4,23.6,20563.38028,3,5.5,2,3,5,0.20,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.00,0.40,180.27,173.8,6.47,2.4,77.6,18.8,16.6,7.6,236.8,487.5,1445.0,353.1,,0.0,13.4,4.5,30.0,54.0,0.0,11.5,2.3
disturbed,coastal,roadside,UCI,UCI8,0.00129,27.4,11.4,21240.31008,2.8,3.3,3,1,4,0.45,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.10,0.00,0.55,208.94,201.11,7.83,2.7,84.0,32.4,58.6,7.5,319.6,476.7,1444.0,265.1,,0.0,13.1,6.2,29.9,55.0,0.0,8.8,2.5
disturbed,coastal,roadside,UCI,UCI9,0.00239,64.6,20.4,27029.2887,3,3.5,2,1,3,0.50,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.20,0.00,0.70,197.27,189.03,8.24,3.1,91.0,18.2,30.7,7.2,288.4,579.4,1626.0,364.1,,0.0,15.2,4.9,31.3,53.4,0.0,10.4,4.2
disturbed,inland,reserve - desert,Vallenar,V1,0.00962,205.304,37.648,21341.37214,3.45,7.80,3,6,9,0.05,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.05,208,206,2,,,,,,,,,,,,,,,,,,
undisturbed,inland,reserve - desert,Vallenar,V10,0.00945,90.976,21.44,9627.089947,2.55,3.30,5,4,9,0.10,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.10,307,305,2,0.1,32.6,18.5,24.0,7.8,77.9,93.8,1448.0,12.0,,0.0,8.2,2.4,9.4,87.6,0.0,0.6,13.6
disturbed,inland,reserve - desert,Vallenar,V11,0.01415,167.686,29.026,11850.60071,2.90,5.60,9,8,17,0.10,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.05,0.00,0.15,332,326,6,0.9,47.4,42.6,30.3,7.9,161.3,157.3,2208.0,24.7,,0.0,12.8,3.2,10.1,85.9,0.0,0.8,20.6
disturbed,inland,reserve - desert,Vallenar,V12,0.00735,105.623,25.148,14370.47619,2.75,5.30,1,2,3,0.15,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.15,192,191,1,0.8,46.0,22.6,36.8,7.6,143.1,105.3,1525.0,35.1,,0.0,9.0,4.1,9.6,84.6,0.0,1.7,30.9
disturbed,inland,reserve - desert,Vallenar,V13,0.02871,357.78,59.844,12461.85998,2.98,10.00,9,19,28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,242,240,2,1.0,50.8,58.1,48.9,7.9,428.1,198.3,1983.0,32.3,,0.0,12.8,8.6,12.8,77.5,0.0,1.1,28.0
disturbed,inland,reserve - desert,Vallenar,V14,0.00601,83.293,29.412,13859.06822,3.05,3.80,3,2,5,0.10,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.10,255,253,2,1.5,59.2,54.4,58.7,7.8,319.6,188.0,1567.0,81.8,,0.0,10.5,7.8,14.7,74.2,0.0,3.4,65.8
disturbed,inland,reserve - desert,Vallenar,V15,0.01344,218.706,33.419,16272.76786,3.48,8.00,3,9,12,0.20,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.05,0.00,0.25,176,175,1,1.4,58.6,50.5,70.6,7.5,114.6,107.1,857.5,18.5,,0.0,5.5,5.3,15.9,77.3,0.0,1.5,20.4
undisturbed,inland,reserve - desert,Vallenar,V16,0.00345,51.876,15.169,15036.52174,2.00,2.20,1,1,2,0.25,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.25,304,300,4,,,,,,,,,,,,,,,,,,
disturbed,inland,reserve - desert,Vallenar,V17,0.01354,129.19,32.401,9541.358936,3.15,4.90,2,5,7,0.20,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.20,295,293,2,0.4,37.6,20.1,20.6,7.7,94.9,102.8,1183.0,18.0,,0.0,7.1,3.4,12.0,83.5,0.0,1.1,16.1
disturbed,inland,reserve - desert,Vallenar,V18,0.00622,82.181,30.067,13212.37942,3.58,7.80,2,8,10,0.25,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.25,279,277,2,,,,,,,,,,,,,,,,,,
disturbed,inland,reserve - desert,Vallenar,V19,0.01548,337.66,51.141,21812.6615,3.98,15.00,11,15,26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.45,278,273,5,0.9,47.6,40.1,50.5,8.0,346.7,185.8,2225.0,61.5,,0.0,13.8,6.4,11.1,80.5,0.0,1.9,48.0
