Rack,pot,GH_family_ID,field_family_ID,region,Site,climate,climate_management,management type,indiv,treatment,experiment,precipCV,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,E_cicutarium,E_brachycarpum,E__malacoides,E_botrys,E_moschatum,other_Erodium,Erodium_total,grass_,forb,shrub,total_cover,F_leaf_weight,F_leaf_area,F_lflength,field_SLA,F_avg_fruit_length,Site,F_length_longest_stem,F_flowers,F_fruits,F_reproductive_effort,soil_wet_weight,soil_dry_weight,water_content,OM,ENR,P1,HCO3_P,PH,K,MG,CA,NA,BUFFER_PH,H,CEC,K_PCT,MG_PCT,CA_PCT,H_PCT,NA_PCT,S,GH_plant_to_emerge,GH_emerge_to_flower,gen2_earlylfno,gen2_boltdate,days_to_bolt,gen2_ffdate,days_to_flower,gen2_no_internodes,gen2_length_longest_stem,gen2_no_seeds_missed,gen2_no_fruits,gen2_no_flowers,gen2_no_seeds,gen2_total_seeds,photo session,tech,Total Area (mm2),raw weight,correction,tray weight,leaf_weight,SLA
35,372,1001,NH9,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,high_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00182,37.41,,20554.94505,3.8,NeoHaus,,,,,150,135,15,0.3,35.4,12.2,10,8,82.4,166.8,1154,100.3,,0,7.8,2.7,17.6,74,0,5.6,30.5,3,64.5,6,39412,86,39417,91,6,5.5,40,29,1,80,120,1,josephine,344.1,0.01361,,,0.01361,25282.88024
38,1437,1001,NH9,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,low_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00182,37.41,,20554.94505,3.8,NeoHaus,,,,,150,135,15,0.3,35.4,12.2,10,8,82.4,166.8,1154,100.3,,0,7.8,2.7,17.6,74,0,5.6,30.5,3,64.5,7,39415,89,39421,95,4,1.9,63,71,6,132,195,1,josephine,282.3,0.0107,,,0.0107,26383.17757
25,515,1001,NH9,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,low_nut,nutrients,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00182,37.41,,20554.94505,3.8,NeoHaus,,,,,150,135,15,0.3,35.4,12.2,10,8,82.4,166.8,1154,100.3,,0,7.8,2.7,17.6,74,0,5.6,30.5,3,64.5,8,39414,88,39418,92,4,1.2,15,10,0,22,37,1,emily,242.272,0.01098,,,0.01098,22064.84517
20,335,1001,NH9,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,low_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00182,37.41,,20554.94505,3.8,NeoHaus,,,,,150,135,15,0.3,35.4,12.2,10,8,82.4,166.8,1154,100.3,,0,7.8,2.7,17.6,74,0,5.6,30.5,3,64.5,6,39421,95,39425,99,2,1.2,7,5,0,9,16,1,emily,190.232,0.00824,,,0.00824,23086.40777
15,1094,1001,NH9,Chile,NeoHaus,coastal,coastal agricultural field,agricultural field,a,low_water,water,,15.2,7.8,5.4,217.6,22.5,8.3,14.2,12.5,18,18,12.5,79,19,0,101,53,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0.00182,37.41,,20554.94505,3.8,NeoHaus,,,,,150,135,15,0.3,35.4,12.2,10,8,82.4,166.8,1154,100.3,,0,7.8,2.7,17.6,74,0,5.6,30.5,3,64.5,8,39425,99,39431,105,5,4.4,4,5,0,12,16,1,emily,98.401,0.00722,,,0.00722,13628.94737
47,824,410,SCA10,Chile,Santiago,inland,inland roadside,roadside,b,high_nut,nutrients,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.1,0,0,0,0,0,0.1,0.2,0.2,0,0.5,,105.116,,,2.7,Santiago,6.1,5,10,15,205,181,24,2.7,83.4,36.6,52.5,7.1,41.8,42.8,1866,12.1,,0,9.8,1.1,3.6,94.8,0,0.5,1.6,3,74.5,13,39407,81,39415,89,8,8.5,33,27,41,9,42,1,emily,736.367,0.02821,,,0.02821,26103.04856
49,113,410,SCA10,Chile,Santiago,inland,inland roadside,roadside,b,high_nut,nutrients,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.1,0,0,0,0,0,0.1,0.2,0.2,0,0.5,,105.116,,,2.7,Santiago,6.1,5,10,15,205,181,24,2.7,83.4,36.6,52.5,7.1,41.8,42.8,1866,12.1,,0,9.8,1.1,3.6,94.8,0,0.5,1.6,3,74.5,13,39405,79,39413,87,6,5.3,31,30,5,56,87,1,emily,684.804,0.02751,,,0.02751,24892.91167
40,535,410,SCA10,Chile,Santiago,inland,inland roadside,roadside,b,high_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.1,0,0,0,0,0,0.1,0.2,0.2,0,0.5,,105.116,,,2.7,Santiago,6.1,5,10,15,205,181,24,2.7,83.4,36.6,52.5,7.1,41.8,42.8,1866,12.1,,0,9.8,1.1,3.6,94.8,0,0.5,1.6,3,74.5,8,39415,89,39422,96,7,4.5,0,1,0,5,5,1,josephine,392.5,0.0144,,,0.0144,27256.94444
7,1242,410,SCA10,Chile,Santiago,inland,inland roadside,roadside,b,high_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.1,0,0,0,0,0,0.1,0.2,0.2,0,0.5,,105.116,,,2.7,Santiago,6.1,5,10,15,205,181,24,2.7,83.4,36.6,52.5,7.1,41.8,42.8,1866,12.1,,0,9.8,1.1,3.6,94.8,0,0.5,1.6,3,74.5,10,39413,87,39422,96,6,3.6,54,21,10,24,78,1,emily,215.667,0.02246,,,0.02246,9602.270703
25,154,410,SCA10,Chile,Santiago,inland,inland roadside,roadside,b,low_nut,nutrients,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.1,0,0,0,0,0,0.1,0.2,0.2,0,0.5,,105.116,,,2.7,Santiago,6.1,5,10,15,205,181,24,2.7,83.4,36.6,52.5,7.1,41.8,42.8,1866,12.1,,0,9.8,1.1,3.6,94.8,0,0.5,1.6,3,74.5,11,39413,87,39419,93,5,2.1,17,13,0,26,43,1,emily,187.725,0.01219,,,0.01219,15399.91797
9,1226,410,SCA10,Chile,Santiago,inland,inland roadside,roadside,b,low_nut,nutrients,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.1,0,0,0,0,0,0.1,0.2,0.2,0,0.5,,105.116,,,2.7,Santiago,6.1,5,10,15,205,181,24,2.7,83.4,36.6,52.5,7.1,41.8,42.8,1866,12.1,,0,9.8,1.1,3.6,94.8,0,0.5,1.6,3,74.5,10,39413,87,39421,95,4,2.4,8,12,3,19,27,1,emily,201.089,0.01928,,,0.01928,10429.92739
29,102,410,SCA10,Chile,Santiago,inland,inland roadside,roadside,b,low_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.1,0,0,0,0,0,0.1,0.2,0.2,0,0.5,,105.116,,,2.7,Santiago,6.1,5,10,15,205,181,24,2.7,83.4,36.6,52.5,7.1,41.8,42.8,1866,12.1,,0,9.8,1.1,3.6,94.8,0,0.5,1.6,3,74.5,8,39420,94,39427,101,3,1.5,3,5,1,8,11,1,emily,158.565,0.00899,,,0.00899,17637.93103
18,818,410,SCA10,Chile,Santiago,inland,inland roadside,roadside,b,low_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.1,0,0,0,0,0,0.1,0.2,0.2,0,0.5,,105.116,,,2.7,Santiago,6.1,5,10,15,205,181,24,2.7,83.4,36.6,52.5,7.1,41.8,42.8,1866,12.1,,0,9.8,1.1,3.6,94.8,0,0.5,1.6,3,74.5,10,39425,99,39431,105,1,0.7,2,3,2,6,8,1,emily,93.205,0.00902,,,0.00902,10333.14856
47,287,316,SCA12,Chile,Santiago,inland,inland roadside,roadside,b,high_nut,nutrients,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.2,0,0,0,0,0,0.2,0.65,0.15,0,1,0.02453,388.95,,15856.09458,3.975,Santiago,54,55,68,123,214,188,26,,,,,,,,,,,,,,,,,,,3.5,66,8,39408,82,39415,89,3,2.6,21,29,1,95,116,1,emily,817.26,0.04749,,,0.04749,17209.09665
34,802,316,SCA12,Chile,Santiago,inland,inland roadside,roadside,b,high_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.2,0,0,0,0,0,0.2,0.65,0.15,0,1,0.02453,388.95,,15856.09458,3.975,Santiago,54,55,68,123,214,188,26,,,,,,,,,,,,,,,,,,,3.5,66,10,39417,91,39419,93,6,6.6,28,30,2,71,99,1,josephine,353.9,0.01757,,,0.01757,20142.28799
53,1030,316,SCA12,Chile,Santiago,inland,inland roadside,roadside,b,high_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.2,0,0,0,0,0,0.2,0.65,0.15,0,1,0.02453,388.95,,15856.09458,3.975,Santiago,54,55,68,123,214,188,26,,,,,,,,,,,,,,,,,,,3.5,66,10,39407,81,39415,89,5,9,25,19,2,37,62,2,emily,253.723,0.01787,,,0.01787,14198.26525
51,1379,316,SCA12,Chile,Santiago,inland,inland roadside,roadside,b,high_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.2,0,0,0,0,0,0.2,0.65,0.15,0,1,0.02453,388.95,,15856.09458,3.975,Santiago,54,55,68,123,214,188,26,,,,,,,,,,,,,,,,,,,3.5,66,8,39413,87,39418,92,7,7.1,53,34,0,90,143,2,emily,255.36,0.44573,0.019543,NA,0.0195427,13066.77174
22,1217,316,SCA12,Chile,Santiago,inland,inland roadside,roadside,b,low_nut,nutrients,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.2,0,0,0,0,0,0.2,0.65,0.15,0,1,0.02453,388.95,,15856.09458,3.975,Santiago,54,55,68,123,214,188,26,,,,,,,,,,,,,,,,,,,3.5,66,8,39417,91,39422,96,4,1.8,4,13,1,41,45,1 and 2,emily,347.704,0.43931,0.01634,0.42297,0.01634,21279.31457
13,309,316,SCA12,Chile,Santiago,inland,inland roadside,roadside,b,low_nut,nutrients,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.2,0,0,0,0,0,0.2,0.65,0.15,0,1,0.02453,388.95,,15856.09458,3.975,Santiago,54,55,68,123,214,188,26,,,,,,,,,,,,,,,,,,,3.5,66,8,39417,91,39424,98,5,1.9,13,10,0,17,30,1,emily,185.799,0.01673,,,0.01673,11105.73819
12,160,316,SCA12,Chile,Santiago,inland,inland roadside,roadside,b,low_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.2,0,0,0,0,0,0.2,0.65,0.15,0,1,0.02453,388.95,,15856.09458,3.975,Santiago,54,55,68,123,214,188,26,,,,,,,,,,,,,,,,,,,3.5,66,8,39425,99,39431,105,4,4.9,2,3,1,12,14,1,emily,109.233,0.00952,,,0.00952,11474.05462
12,962,316,SCA12,Chile,Santiago,inland,inland roadside,roadside,b,low_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.2,0,0,0,0,0,0.2,0.65,0.15,0,1,0.02453,388.95,,15856.09458,3.975,Santiago,54,55,68,123,214,188,26,,,,,,,,,,,,,,,,,,,3.5,66,9,39420,94,39426,100,5,4.6,0,5,0,18,18,1,emily,119.639,0.01097,,,0.01097,10906.01641
49,629,905,SCA16,Chile,Santiago,inland,inland roadside,roadside,a,high_nut,nutrients,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.3,0,0,0,0,0,0.3,0.3,0.1,0,0.7,0.01185,215.234,,18163.20675,3.15,Santiago,9.8,21,24,45,192,172,20,2.7,84.8,40.4,20.9,7.4,128,58.1,2230,23.4,,0,12,2.7,4,92.5,0,0.8,8,3,68,8,39415,89,39422,96,5,5.8,16,27,2,86,102,1,emily,666.743,0.03255,,,0.03255,20483.65591
54,472,905,SCA16,Chile,Santiago,inland,inland roadside,roadside,a,high_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.3,0,0,0,0,0,0.3,0.3,0.1,0,0.7,0.01185,215.234,,18163.20675,3.15,Santiago,9.8,21,24,45,192,172,20,2.7,84.8,40.4,20.9,7.4,128,58.1,2230,23.4,,0,12,2.7,4,92.5,0,0.8,8,3,68,7,39415,89,39424,98,6,8.3,13,28,6,41,54,2,emily,196.792,0.01481,,,0.01481,13287.77853
23,589,905,SCA16,Chile,Santiago,inland,inland roadside,roadside,a,low_nut,nutrients,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.3,0,0,0,0,0,0.3,0.3,0.1,0,0.7,0.01185,215.234,,18163.20675,3.15,Santiago,9.8,21,24,45,192,172,20,2.7,84.8,40.4,20.9,7.4,128,58.1,2230,23.4,,0,12,2.7,4,92.5,0,0.8,8,3,68,7,39425,99,39433,107,5,2.8,10,10,0,19,29,1,emily,221.535,0.0124,,,0.0124,17865.72581
21,701,905,SCA16,Chile,Santiago,inland,inland roadside,roadside,a,low_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.3,0,0,0,0,0,0.3,0.3,0.1,0,0.7,0.01185,215.234,,18163.20675,3.15,Santiago,9.8,21,24,45,192,172,20,2.7,84.8,40.4,20.9,7.4,128,58.1,2230,23.4,,0,12,2.7,4,92.5,0,0.8,8,3,68,6,39477,151,39482,156,,,1,1,0,0,1,1,emily,68.03,0.00345,,,0.00345,19718.84058
27,41,905,SCA16,Chile,Santiago,inland,inland roadside,roadside,a,low_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.3,0,0,0,0,0,0.3,0.3,0.1,0,0.7,0.01185,215.234,,18163.20675,3.15,Santiago,9.8,21,24,45,192,172,20,2.7,84.8,40.4,20.9,7.4,128,58.1,2230,23.4,,0,12,2.7,4,92.5,0,0.8,8,3,68,8,39437,111,39445,119,3,1.9,6,5,0,1,7,1,emily,108.676,0.00806,,,0.00806,13483.37469
47,626,1194,SCA18,Chile,Santiago,inland,inland roadside,roadside,a,high_nut,nutrients,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.5,0,0,0,0,0,0.5,0.3,0,0,0.8,0.01201,220.802,,18384.84596,2.725,Santiago,10.4,11,8,19,137,122,15,,,,,,,,,,,,,,,,,,,3.5,,9,39415,89,39421,95,5,5.2,0,16,0,55,55,1,emily,746.804,0.02794,,,0.02794,26728.84753
50,928,1194,SCA18,Chile,Santiago,inland,inland roadside,roadside,a,high_nut,nutrients,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.5,0,0,0,0,0,0.5,0.3,0,0,0.8,0.01201,220.802,,18384.84596,2.725,Santiago,10.4,11,8,19,137,122,15,,,,,,,,,,,,,,,,,,,3.5,,12,39410,84,39417,91,5,6.3,58,31,2,49,107,1,emily,625.728,0.03346,,,0.03346,18700.77705
43,1388,1194,SCA18,Chile,Santiago,inland,inland roadside,roadside,a,high_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.5,0,0,0,0,0,0.5,0.3,0,0,0.8,0.01201,220.802,,18384.84596,2.725,Santiago,10.4,11,8,19,137,122,15,,,,,,,,,,,,,,,,,,,3.5,,9,39419,93,39425,99,6,8.6,15,26,0,88,103,2,emily,331.513,0.01888,,,0.01888,17558.95127
43,857,1194,SCA18,Chile,Santiago,inland,inland roadside,roadside,a,high_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.5,0,0,0,0,0,0.5,0.3,0,0,0.8,0.01201,220.802,,18384.84596,2.725,Santiago,10.4,11,8,19,137,122,15,,,,,,,,,,,,,,,,,,,3.5,,10,39420,94,39426,100,5,3.1,1,12,2,43,44,,,,,,,,
42,1187,1194,SCA18,Chile,Santiago,inland,inland roadside,roadside,a,low_nut,nutrients,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.5,0,0,0,0,0,0.5,0.3,0,0,0.8,0.01201,220.802,,18384.84596,2.725,Santiago,10.4,11,8,19,137,122,15,,,,,,,,,,,,,,,,,,,3.5,,8,39429,103,39434,108,4,2.7,13,11,0,23,36,1,emily,302.202,0.01087,,,0.01087,27801.47194
9,829,1194,SCA18,Chile,Santiago,inland,inland roadside,roadside,a,low_nut,nutrients,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.5,0,0,0,0,0,0.5,0.3,0,0,0.8,0.01201,220.802,,18384.84596,2.725,Santiago,10.4,11,8,19,137,122,15,,,,,,,,,,,,,,,,,,,3.5,,10,39425,99,39431,105,3,1.5,3,8,0,25,28,1,emily,149.29,0.01386,,,0.01386,10771.28427
20,1230,1194,SCA18,Chile,Santiago,inland,inland roadside,roadside,a,low_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.5,0,0,0,0,0,0.5,0.3,0,0,0.8,0.01201,220.802,,18384.84596,2.725,Santiago,10.4,11,8,19,137,122,15,,,,,,,,,,,,,,,,,,,3.5,,7,39442,116,39471,145,1,1,2,1,0,0,2,1,emily,188.033,0.00867,,,0.00867,21687.77393
29,847,1194,SCA18,Chile,Santiago,inland,inland roadside,roadside,a,low_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.5,0,0,0,0,0,0.5,0.3,0,0,0.8,0.01201,220.802,,18384.84596,2.725,Santiago,10.4,11,8,19,137,122,15,,,,,,,,,,,,,,,,,,,3.5,,11,39440,114,39447,121,3,1.9,4,2,0,6,10,1,emily,185.317,0.0109,,,0.0109,17001.55963
36,598,593,SCA19,Chile,Santiago,inland,inland roadside,roadside,a,high_nut,nutrients,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.15,0,0,0,0,0,0.15,0.6,0.15,0,0.9,0.01898,292.611,,15416.80717,3.32,Santiago,16.5,19,44,63,145,129,16,4.4,117.4,50.1,10.8,7.2,303,64.3,2175,80.9,,0,12.5,6.2,4.2,86.8,0,2.8,12.2,3,74.5,10,39415,89,39424,98,7,5,13,4,4,5,18,1,josephine,685.9,0.0244,,,0.0244,28110.65574
34,251,593,SCA19,Chile,Santiago,inland,inland roadside,roadside,a,high_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.15,0,0,0,0,0,0.15,0.6,0.15,0,0.9,0.01898,292.611,,15416.80717,3.32,Santiago,16.5,19,44,63,145,129,16,4.4,117.4,50.1,10.8,7.2,303,64.3,2175,80.9,,0,12.5,6.2,4.2,86.8,0,2.8,12.2,3,74.5,9,39421,95,39426,100,7,6.5,59,28,2,46,105,1,josephine,923.1,0.01822,,,0.01822,50664.10538
53,1083,593,SCA19,Chile,Santiago,inland,inland roadside,roadside,a,high_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.15,0,0,0,0,0,0.15,0.6,0.15,0,0.9,0.01898,292.611,,15416.80717,3.32,Santiago,16.5,19,44,63,145,129,16,4.4,117.4,50.1,10.8,7.2,303,64.3,2175,80.9,,0,12.5,6.2,4.2,86.8,0,2.8,12.2,3,74.5,5,39417,91,39423,97,7,8.1,38,27,11,59,97,1,emily,242.041,0.00521,,,0.00521,46457.00576
51,855,593,SCA19,Chile,Santiago,inland,inland roadside,roadside,a,high_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.15,0,0,0,0,0,0.15,0.6,0.15,0,0.9,0.01898,292.611,,15416.80717,3.32,Santiago,16.5,19,44,63,145,129,16,4.4,117.4,50.1,10.8,7.2,303,64.3,2175,80.9,,0,12.5,6.2,4.2,86.8,0,2.8,12.2,3,74.5,8,39413,87,39421,95,6,5.2,32,20,4,66,98,2,emily,258.957,0.4457,0.019513,,0.0195127,13271.20286
9,897,593,SCA19,Chile,Santiago,inland,inland roadside,roadside,a,low_nut,nutrients,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.15,0,0,0,0,0,0.15,0.6,0.15,0,0.9,0.01898,292.611,,15416.80717,3.32,Santiago,16.5,19,44,63,145,129,16,4.4,117.4,50.1,10.8,7.2,303,64.3,2175,80.9,,0,12.5,6.2,4.2,86.8,0,2.8,12.2,3,74.5,10,39390,64,39426,100,3,1.7,0,8,0,33,33,,emily,173.022,0.01454,,,0.01454,11899.7249
11,280,593,SCA19,Chile,Santiago,inland,inland roadside,roadside,a,low_nut,nutrients,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.15,0,0,0,0,0,0.15,0.6,0.15,0,0.9,0.01898,292.611,,15416.80717,3.32,Santiago,16.5,19,44,63,145,129,16,4.4,117.4,50.1,10.8,7.2,303,64.3,2175,80.9,,0,12.5,6.2,4.2,86.8,0,2.8,12.2,3,74.5,9,39418,92,39422,96,4,1.9,13,10,0,26,39,,,,0.0184,,,0.0184,
17,690,593,SCA19,Chile,Santiago,inland,inland roadside,roadside,a,low_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.15,0,0,0,0,0,0.15,0.6,0.15,0,0.9,0.01898,292.611,,15416.80717,3.32,Santiago,16.5,19,44,63,145,129,16,4.4,117.4,50.1,10.8,7.2,303,64.3,2175,80.9,,0,12.5,6.2,4.2,86.8,0,2.8,12.2,3,74.5,9,39437,111,39444,118,3,2.3,4,2,0,5,9,1,emily,191.086,0.01226,,,0.01226,15586.13377
3,138,593,SCA19,Chile,Santiago,inland,inland roadside,roadside,a,low_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.15,0,0,0,0,0,0.15,0.6,0.15,0,0.9,0.01898,292.611,,15416.80717,3.32,Santiago,16.5,19,44,63,145,129,16,4.4,117.4,50.1,10.8,7.2,303,64.3,2175,80.9,,0,12.5,6.2,4.2,86.8,0,2.8,12.2,3,74.5,9,39427,101,39434,108,3,5.1,3,4,0,11,14,1,emily,132.953,0.01249,,,0.01249,10644.7558
28,1404,163,SCA20,Chile,Santiago,inland,inland roadside,roadside,b,high_nut,nutrients,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.15,0,0,0,0,0,0.15,0.2,0.1,0,0.45,0.01136,231.377,,20367.69366,3.05,Santiago,14.8,33,41,74,197,177,20,,,,,,,,,,,,,,,,,,,3,72,10,39413,87,39427,101,9,10.9,73,42,3,85,158,1,emily,544.653,0.02376,,,0.02376,22923.10606
14,644,163,SCA20,Chile,Santiago,inland,inland roadside,roadside,b,high_nut,nutrients,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.15,0,0,0,0,0,0.15,0.2,0.1,0,0.45,0.01136,231.377,,20367.69366,3.05,Santiago,14.8,33,41,74,197,177,20,,,,,,,,,,,,,,,,,,,3,72,10,39415,89,39422,96,8,6.7,40,32,2,66,106,1,emily,352.527,0.02201,,,0.02201,16016.67424
4,1277,163,SCA20,Chile,Santiago,inland,inland roadside,roadside,b,high_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.15,0,0,0,0,0,0.15,0.2,0.1,0,0.45,0.01136,231.377,,20367.69366,3.05,Santiago,14.8,33,41,74,197,177,20,,,,,,,,,,,,,,,,,,,3,72,9,39415,89,39421,95,6,7.7,15,16,1,68,83,1,emily,209.833,0.01515,,,0.01515,13850.36304
41,1422,163,SCA20,Chile,Santiago,inland,inland roadside,roadside,b,low_nut,nutrients,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.15,0,0,0,0,0,0.15,0.2,0.1,0,0.45,0.01136,231.377,,20367.69366,3.05,Santiago,14.8,33,41,74,197,177,20,,,,,,,,,,,,,,,,,,,3,72,6,39421,95,39428,102,5,2.6,9,7,0,23,32,1,josephine,821.2,0.00994,,,0.00994,82615.69416
11,985,163,SCA20,Chile,Santiago,inland,inland roadside,roadside,b,low_nut,nutrients,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.15,0,0,0,0,0,0.15,0.2,0.1,0,0.45,0.01136,231.377,,20367.69366,3.05,Santiago,14.8,33,41,74,197,177,20,,,,,,,,,,,,,,,,,,,3,72,10,39413,87,39421,95,3,1.8,5,10,9,28,33,1,emily,186.251,0.01284,,,0.01284,14505.5296
15,1302,163,SCA20,Chile,Santiago,inland,inland roadside,roadside,b,low_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.15,0,0,0,0,0,0.15,0.2,0.1,0,0.45,0.01136,231.377,,20367.69366,3.05,Santiago,14.8,33,41,74,197,177,20,,,,,,,,,,,,,,,,,,,3,72,9,39430,104,39435,109,3,1.5,6,6,1,16,22,1,emily,97.144,0.00785,,,0.00785,12375.03185
12,307,163,SCA20,Chile,Santiago,inland,inland roadside,roadside,b,low_water,water,,13.6,15.7,5.7,419.5,28.9,1.7,27.2,8.9,18.3,19,8.2,509,117,1,96,314,7,7,300,0.15,0,0,0,0,0,0.15,0.2,0.1,0,0.45,0.01136,231.377,,20367.69366,3.05,Santiago,14.8,33,41,74,197,177,20,,,,,,,,,,,,,,,,,,,3,72,8,39425,99,39432,106,,,0,5,0,19,19,1,emily,148.484,0.0123,,,0.0123,12071.86992
